,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
14289,25360,-1.22442514006936,0.807991530016671,0.996634772041349,-0.0498277751871456,-0.310827931336145,0.0166023943172439,0.772622678394657,-0.6928931840395,1.06690907671039,2.41884476842336,2.20559525766595,0.513337743295888,0.0768927427291222,-0.683772860952757,1.54360940887694,-0.812149046820643,-0.128148093870334,-0.244024245367133,1.49551968437759,0.569269626673489,-0.134191650085864,0.586009469268994,0.378842686795288,0.277134658705874,-1.67761041250927,0.804744517185447,-0.453935464407916,0.122165654194423,50.0,0.0
72575,54764,-0.820898174221682,1.4392082315988,1.16045686827196,-0.268277095004917,0.129945722419983,-0.619999208750139,0.736843148534293,-0.0564585469526066,-0.0921785584785566,0.281060675896377,-0.675379708798188,0.19021870856509,0.846064722444686,-0.1739338402386,0.834316764502559,0.26852498933355,-0.634149144649196,-0.311431406486431,0.136449878142354,0.411782156072977,-0.313819601424102,-0.669378494701911,-0.0664426989752737,-0.121896316911328,0.0008942147009279,0.109162003861588,0.48339426871458,0.236399884421752,4.86,0.0
9129,12939,-2.40278573483962,-0.204619581764786,0.078768831194334,-3.26228037136453,1.65120718184612,3.37369684695898,-1.03196509669383,0.489755340889442,2.66493906925987,-2.00991519841228,0.45129208485368,-2.03887134741744,1.61448601810947,1.37863772989787,0.159756018496168,0.276647888515167,0.051975633440951,1.00502436698374,0.209761214333894,-0.523294980576917,0.606912583866561,-0.11883947448825,0.0831209763387102,1.00324044642058,0.857114314853373,0.0090792009077323,0.0848292631994149,0.0296728237026764,63.0,0.0
42353,41065,1.12068473253617,0.0972922257781099,0.765978287274081,1.52117216163562,-0.501638414536724,-0.18548888843854,-0.142729481456745,0.0486696478399745,0.515850182931856,-0.159462014693519,-0.375808840454697,0.585773885199851,-0.332575684641802,-0.0627728896965287,-0.212370744576049,-0.787302763442517,0.408561551307253,-0.93082709639037,-0.518790528731971,-0.206446412918177,-0.0114371358959229,0.240445640127936,-0.0519215293162047,0.430094123804222,0.616468272844009,-0.262180698228296,0.053381474720049,0.0220964591065651,9.99,0.0
44001,41743,-2.14441147422114,1.0734990949761,-2.77366294436956,1.38439373061694,-4.01547712730958,0.747235431622141,1.52563753547227,0.192987836205386,-2.43186196584916,-4.15583783449678,4.35477463025116,-2.87240010922107,0.468875462284219,-4.55566674751092,0.699671492981511,-2.90114077639634,-4.67466711122835,-2.21362325223921,1.29616504982889,0.668123787084126,0.14465327974064,-0.885681640451265,0.625098628062992,0.0965268919194303,-0.189454895625625,0.532908314019749,0.423044721673666,-0.210266310409715,802.52,1.0
61926,50050,1.10803185154986,-0.0989905954875485,0.986010801082442,1.37482690293234,-0.864433006141305,-0.297630797125526,-0.36837917111515,0.0174773733515165,0.791484767420186,-0.183676994480447,-0.843163970064765,0.39103381613264,-0.0726521680868966,-0.256245821217408,0.0666092251931109,-0.088630247175594,-0.183551014067235,0.0146026677865815,-0.242363187030148,-0.0777645070275572,0.108373742980048,0.474877103082264,-0.168220674682021,0.422548654004735,0.637947550118154,-0.218856954531538,0.053415208496143,0.0355786902223325,41.82,0.0
12070,20931,-16.3679230107968,9.22369194937548,-23.2706305232856,11.8447765860728,-9.46203714585895,-2.45044437416398,-16.9251520440555,1.38420847895884,-6.28773594816964,-13.0027093010697,9.69146098207319,-13.8865951585248,0.838361375836116,-13.5170724083842,-0.377910607106286,-7.85568149439455,-11.8038151924676,-4.76102594206856,0.618624412799665,0.993584598744375,-2.34367359429797,1.00460241382139,1.18821215709493,-1.04718376839983,-0.0355727659827232,0.664899774367373,2.12279575423083,-1.41674061492574,1.0,1.0
15476,26863,-21.2091195927913,12.6521968313004,-23.5539329441267,6.17407791004356,-16.026658125511,-4.42219459449987,-16.2294437253382,14.1160019049786,-3.92274144947115,-8.72024451506225,5.49388683652872,-7.7408158639401,0.384814230466723,-8.078240669038,-0.0148996037313368,-6.7012888702885,-13.1592668578419,-4.90303149501704,1.1462752482696,1.60243883702914,1.75844007534189,-1.52258816196329,-0.903860197993699,0.130166452450156,1.45485651906738,-0.223214403323927,1.55092845004664,0.461459566763514,99.99,1.0
61787,49985,-1.55421636788274,1.69422928947167,-0.903333638062708,2.42543608490852,-2.89978748492542,0.133028430446298,-0.286225919411127,0.555944559014401,-1.39491838156524,-2.89261176082088,1.96223597455109,-2.38526266137636,0.458337202321203,-3.72454345377605,1.84397832505056,-2.01392370780293,-2.81560029569659,-1.09229027232613,0.139687230416985,-0.0323343863075664,0.493436338989664,0.733393182273647,0.202349959595007,0.492053700892718,-0.183790909215829,-0.19991711985608,0.395200622125666,0.0276930320930062,360.0,1.0
12894,22652,0.129382886904779,-1.96154108176128,0.7162123201264,0.804664487957456,-1.20652613195168,1.12263650268771,-0.382190824760759,0.308618992655762,2.17680174488637,-0.892426762001075,2.20097407210834,-1.35892838600275,1.03294027338283,1.35215499896986,-1.15702137768292,-0.415318766415458,1.21483244263966,-0.60700740639641,-0.394979654059403,0.786022319277211,0.0155909013435098,-0.559311623154675,-0.285836294060951,-0.267557962841673,-0.259752815376853,0.863496418184075,-0.125091815736656,0.0760589294805958,499.2,0.0
68405,52978,0.986297058891306,-0.0357486842490854,0.588562942664065,1.66486425102798,-0.633843695232173,-0.152140620140576,-0.313622734190915,0.152327652310837,0.889964136367766,-0.732912978289202,-0.229783137767683,0.213497385246028,-0.849949390305622,-1.28771586888284,-0.150983652908132,-0.398035319456686,1.32844982867758,-0.272721817802902,-0.642043962680045,-0.0930534747175397,-0.0281713267063785,0.113770492530603,-0.10308793454679,0.31807560365596,0.519187941085354,-0.270252523626796,0.0744160827029934,0.0597700078693454,63.74,0.0
52235,45344,-1.61880936576488,0.430375210335481,2.25362759194353,1.45752293854659,0.698778197135943,2.22181601603608,-0.777201138707393,1.44765048291265,-0.874035162613279,-0.435480869331693,1.28517067868713,1.10072528585569,-0.217940260665655,0.12145680886732,-0.582473263023082,-0.168551974981738,0.466776997980075,-1.49238352469302,-2.65892380237015,-0.262159938919584,0.265754886532994,0.627654752666379,0.0105179265735989,-1.02597823435458,-0.461932972617643,-0.0994759019622886,0.0680308058224449,-0.0405550416624945,6.08,0.0
87097,61537,-0.16637916292037,-0.160328399700747,0.953979732674739,-2.39549551783557,-0.588378474659229,-1.10074622302716,0.279894768733294,-0.210824521609011,-2.62048303037998,0.824414270871595,-0.344633548083872,-1.35612760469648,-0.47600513856689,0.0117197584793083,-0.1570650876034,-0.967796620156515,0.81091556044731,-0.632357344746404,-1.20611261604918,-0.474872945403912,-0.0104075358934522,0.319152887530339,-0.0817459415379124,0.366227855294329,-0.211476743682381,-0.29840198352214,0.126598617572712,0.133984838511294,15.0,0.0
78837,57730,-1.50435836186992,0.81819293109287,1.18428805844808,1.35946992417717,0.422821125581133,-0.0465571386978194,0.602702500361225,-0.173592143607274,-0.0174196995781769,0.476752692118273,-0.404343795639927,0.625697621289207,0.780031360822419,-0.378717022672465,0.220069474525488,-1.2685844312387,0.515595772138374,-0.842052420293186,0.799204667505431,-0.211684623515802,-0.0630472310588131,0.385371375122272,0.141824944207194,0.128222215111049,-0.0201061573105779,-0.268920824394644,-0.185588477133339,0.330551317737676,16.48,0.0
26211,33954,1.2062400484179,-0.579113054325513,0.373401629973572,0.463354460798505,-0.484714542013856,0.63493958030107,-0.611566137834765,0.10198548347351,-0.608036678235989,0.665317622936647,-1.49750418366477,0.0298131879447483,0.891019156076522,-0.311376635681036,0.492200985387892,-1.46489138395111,-0.156206370674978,1.05651748524368,-1.0707601743399,-0.391842919364418,-0.375346116765877,-0.545638189308882,-0.131002492430791,-0.948424091863004,0.499899745671254,-0.252087538516569,0.0771789018508224,0.0326386409658846,70.3,0.0
23589,32833,-0.345756505563994,0.0016027913154358,0.989376032540515,-0.603327581489451,1.68714534586318,4.58699798049695,-0.831576471236506,1.30964410457352,0.984284074916237,-0.824101906968186,-1.34219978281908,0.298296476872157,-0.366526031086677,-0.964521761700907,-1.74172191912881,-0.381835222136141,-0.0402162371998511,0.0410227952928949,1.04512143068789,0.0276267791490657,-0.139725574325201,-0.0900096543685373,-0.122516017347576,1.06514931885932,-0.352630373966443,0.29000285175274,0.192634435741788,0.15965930958046,5.22,0.0
68320,52934,1.03663855772541,0.407227280182074,0.75770616494457,3.16182144737059,-0.568122226356034,0.202180695126505,-0.68980405626803,0.41137993906161,0.336769232300548,-0.283731283967387,0.90311745288141,-0.158825775049249,-1.93070901899978,-2.37665364067708,-1.8101724846962,0.935791272330693,1.59150614830401,1.25947071382768,-0.666806394320072,-0.219461074162075,-0.0501076222906236,0.123760575662397,-0.132567901550036,0.350230553629671,0.507701400813083,0.189620904934317,0.0610156660255082,0.0631412801847289,0.76,1.0
51095,44787,-2.39889052830482,-0.912491669815284,1.96212327567916,1.58942120419269,-0.23150930723878,1.2616721577588,-1.39999500832676,1.02639003115927,0.878053427686622,-0.344915785242955,0.605033000707825,1.39222370393413,-0.294421844361249,-0.451042128578488,-1.05357779762063,-0.949048459978468,0.879502750319705,-0.270595120445042,0.511224142239435,-0.485823835959167,0.179769941685483,0.883805730212969,-0.558606072960476,-0.174936467320065,-0.633135363204843,-0.252594684196316,-0.0812100529024366,0.0338881107457551,51.34,0.0
62766,50418,-0.412307320127579,1.41202147658344,0.169644929770712,0.120048727112684,1.03670250947474,0.245758335801107,-0.706495561901828,-2.62278162037219,-1.07523811323652,-1.52970849737036,0.693817204370428,0.876747501174623,0.665339066467932,-0.708475147678876,-0.127396057222944,1.39800184523992,-0.131699486840959,1.18669593433195,-0.699790385454065,0.631354789359604,-1.36895383488373,-0.0082828021538328,-0.848102121926113,-0.932405267004862,1.72885288326309,-0.261526174355056,0.0231951295753225,0.187903767315126,1.0,0.0
87049,61519,1.21377865054259,0.236147737347661,-0.302736568925248,0.885391987293757,0.244759989412595,-0.26390010178856,0.213669626746975,0.0766288541559036,-0.185446066506064,0.235869786181865,0.88829440110468,-0.292109501892329,-2.25787516128056,1.20820190098715,0.499519159356745,-0.113926175333249,-0.278155107530029,0.0537940128592465,-0.183049500327201,-0.308073348847302,0.0348939492435449,0.0526617770812543,-0.141644311962724,-0.347694831921976,0.719116005250772,-0.256364187975816,-0.0099893754312675,-0.0108226143968261,0.89,0.0
67553,52591,1.16610850855934,-0.190523922983742,0.641426079612935,1.39698822717441,-0.0040570016100092,1.40404288715701,-0.529683223793835,0.350413475408648,1.29226134487689,-0.428047765059475,-2.29676206806181,0.712916077609809,0.338644279761837,-0.896378629219845,-1.64091076210819,-0.755157316669629,0.245886522328229,-0.940891977297735,0.697116933208868,-0.128225731645692,-0.499443870123063,-0.94995280348366,-0.0989283516725265,-1.32334984043057,0.622054361869387,-0.424204745649149,0.0907205290437022,0.01631654968473,16.98,0.0
51284,44873,1.17621714038355,0.493799285968693,-0.401157643435376,1.07796756882485,0.349939474682661,-0.236828696536396,0.0464783894503512,0.114930725717812,-0.182291881364612,-0.413353027098322,1.50974647998527,0.118527082738093,-1.00330622056186,-0.663143618838441,0.735943400203942,0.547251023960133,0.634296088802199,0.733097044227523,-0.521776620749862,-0.174917698110196,-0.0048853246257356,0.0119022698708028,-0.131633368876371,-0.442140141188545,0.600982609436652,-0.291856951580849,0.0380789488693121,0.0323463508296497,1.0,0.0
53794,46149,-1.34650881762975,2.13243062687771,-1.85435531823997,2.11699770636107,-1.07037837875552,-1.09267135682306,-2.23098606430574,1.03642490791919,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.78445965821089,-1.28890425847532,-3.98562600822203,0.531838297985603,-2.60370264991872,-5.15759639749234,-0.696010004579956,1.28596139472532,0.221918669151309,0.609508181503446,0.202874284952422,-0.0607913872259794,-0.186733353366053,-0.0174012274970924,-0.283751034119116,0.395451049081013,0.233138575967241,1.0,1.0
17407,28692,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,19.1683273897301,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,1.29295014454242,-5.07984568135779,-0.126522740416921,-5.24447151974264,-11.2749725851252,-4.67843652929376,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.209943999130567,1.27868097084218,0.372392714338541,99.99,1.0
77104,56890,-1.78154335227688,-0.748692203046997,1.97574340939917,-3.55809647118294,-1.70761965455806,-1.70724770353719,-0.473247862821162,0.52114346139386,0.31511980158638,-1.44690971347854,-0.616997492677627,-0.453543782797765,-1.38196540042308,0.289861549227205,1.02379870263447,-0.991970054601792,-0.246348413227407,1.79832399652736,-2.03282945494002,-0.322308635832693,-0.090660119414689,-0.251085909159014,0.0510310413044793,0.844070367643496,0.371234355785115,-0.348114014098489,0.149900868700876,-0.0161282303091424,93.25,0.0
43269,41439,1.03284697738895,0.116259427633751,0.681389972802594,2.5398718581589,-0.0800488214703601,0.816556758549646,-0.275794453147723,0.347932347126034,-0.278492824136881,0.660968042877227,0.429249828519559,0.270913594487214,-1.2297868330318,0.237877081508898,-1.2010539887758,0.148472572950609,-0.176942109916179,-0.23101405695534,-0.56474006566931,-0.192021103783735,-0.0154088856693185,0.0257176525329614,-0.117799876612578,-0.322509972421566,0.518188553472434,0.110706134081615,0.0080143023834691,0.0065102131314692,35.58,0.0
41943,40892,-2.14051149219032,4.10487145129475,-8.99685940156949,4.02839095079544,-5.13135934640223,-4.15356844523859,-9.36009513383968,1.92207487977653,-4.02618037499445,-13.6913151328525,9.09528815249629,-14.1681208819376,-0.140455389751523,-17.6206343516773,1.48274041096936,-13.2568330912778,-21.675483501012,-7.82346881553754,2.9951111673215,1.72557761649372,1.85426666080646,-0.165533725878965,-0.339938978813788,0.296313762529247,1.36422533027428,-0.518995630979066,2.35233346525926,1.13062483533989,0.76,1.0
23443,32761,-1.49809398735762,-0.340092827381868,1.64418825848093,0.999990986797983,-1.83599967772016,-0.0183033974153496,-0.526344381414134,0.378439108411369,-0.562891445569852,0.463303504472735,-1.15953698646934,-0.0929328746015501,-0.3000585833648,-0.356946910354074,-0.331163400080482,-1.86800698351633,0.737268386319275,1.22812595928407,-0.125069211476422,-0.831425206423289,-0.452295633503097,-0.680393872618096,-0.153390798893058,0.699598051581675,-0.307000326070451,-0.432798882118638,-0.252823530509419,-0.0699408684224439,139.38,0.0
65873,51781,-0.649339492326222,1.85901907688173,-0.78161795604336,0.328506679220165,2.43627802552523,-0.842450921219778,1.44319069634767,-0.169056185235543,-1.1556675777946,-2.29517237983804,0.109369458703699,-0.275504896853399,1.30388806938798,-3.8159011061055,0.630903467789284,1.10125352017399,2.30708162421012,1.15778210954428,-1.29389030483339,0.0931388946061284,-0.127072626096799,-0.293083671836466,-0.492237043372567,-1.25713142468808,0.531160386367637,-0.360091937268001,0.135183068432748,0.183396464209666,1.0,0.0
43370,41479,1.23944173544976,-0.0943506077862016,0.758500560098775,0.467059788316628,-0.756778514871186,-0.429115857986,-0.469650275205266,0.0269269455056824,0.616157374847691,-0.0863557249077586,-0.915211393553803,-0.36354267437972,-0.518867524953501,0.126089284682486,1.43572457498001,0.782026818154164,-0.669437652990966,0.171554744114809,-0.126787050988286,-0.0958290137189413,-0.087805536536925,-0.292453498752931,0.0182170830989219,-0.117012567363605,0.183572027496826,0.388699284428998,-0.0175778463997781,0.0204992042674307,15.76,0.0
51380,44919,1.25490268400327,0.125162196715899,0.468348474811116,0.529722598976608,-0.38251188218003,-0.56996086891951,-0.0966117814542952,-0.138626448919868,0.18783840984555,-0.085380504908796,-0.668610057992746,0.321873979528723,0.716251918949272,0.0419123849911913,1.13582017762942,0.529385308564218,-0.673600856672994,-0.163396814346527,-0.064775863925261,-0.0235113304391908,-0.125429205262997,-0.352060625860173,-0.0131520799688566,-0.0898350741061063,0.338241218400509,0.25912532383584,-0.0196367918164378,0.0188001628864576,17.0,0.0
22016,31989,-0.007386185021638,-0.342497222020052,1.19363216960261,-0.817453089092663,-0.962985089285253,0.695500743941952,-0.488263627654287,0.197160931593687,-0.374507458156724,0.510146797700207,-1.64429637433019,-0.870301819771389,-0.17888329022587,-0.434278849266964,0.927318358741004,-1.50443064592461,0.180156606935553,1.41629219900308,-0.139394087342987,-0.449381139997068,-0.119614247838499,0.299895512937893,0.172452714849142,-0.722156185448269,-1.56651287284955,1.04340718414988,0.149840956066634,0.225461501492956,71.5,0.0
76415,56558,1.26371508875384,-0.292946729363298,0.719699109178575,0.217201681835034,-0.842352174721266,-0.264853570637217,-0.56368442278955,0.0305802200083939,0.999436414902712,-0.284098641831262,-1.20450269699339,0.0372523100655775,-0.223493530643773,-0.330047352481733,0.201496821346818,0.185757053992919,-0.195279199372483,-0.123964282537861,0.32972529760717,-0.0798531758367198,-0.0016819157954009,0.204806758860202,-0.132214572639469,-0.0196541058760321,0.40737869453045,1.18388361288304,-0.0470988741034147,0.0031547776949751,8.29,0.0
36977,38755,-0.777521039450644,0.489937841959442,1.46769270741551,0.390068801346542,0.605074633267364,-0.0880032922703767,0.854834251817042,-0.374943011637718,-0.341523872696005,0.793702435038881,1.68727305057063,0.312827981488793,-0.259995928532731,0.0418742925661968,0.927825979868572,-0.615462824802809,-0.184236596051539,-0.039374696732898,0.864904885125149,0.187944274985777,0.029158931865067,0.631095287725695,-0.098382512715867,0.0632621649180083,-0.374792524710177,0.426734969657808,-0.183218988808445,-0.246707419160591,35.9,0.0
83053,59669,0.326006629816884,1.28663756547088,-2.00718128715265,2.41967479633278,-1.53290169734535,-1.43280331503216,-2.45952963994058,0.617737791926574,-1.12586103037287,-3.23678401592309,3.5617949640183,-3.91467935228848,-2.12495645598654,-4.45889502952153,0.578201875425492,-2.3433041192933,-5.07145010804216,-0.749172320846648,0.22842274838649,0.222666683155765,0.556894674408544,0.169775528574355,-0.174357059251063,0.308061323046213,0.710996128051644,-0.23102981819073,0.580495233837149,0.30098403791885,6.27,1.0
2561,2106,1.12627808592012,-1.23700126327541,1.70883871933593,-0.123597770182805,-2.09757089561117,0.384136889053533,-1.50356129121845,0.317206669852821,0.332834929355669,0.434095450431308,0.539252211932875,1.32174474438627,0.429301401859438,-1.02722078377427,-1.93404613460354,-1.63674331094771,0.388751091933341,1.28761498191601,-0.0968225984133771,-0.374693726454296,-0.35702534141058,-0.259489092804754,0.0270837261414139,0.614124783229756,0.0595087085881697,1.07434080648098,0.0151833224039165,0.0236749154619319,56.0,0.0
86087,61077,-1.8627401049193,0.161761262837523,0.746659176324933,-2.76324307432441,-0.587817483234291,1.21274111995973,-1.15305435751414,1.56153836486559,-0.29571351229411,-0.906328547258718,1.54130100893623,1.85724438915384,0.673638503138424,0.403472218561421,0.562886901879522,-2.86036035007145,1.16387942995512,0.184836946407681,-2.13321052483221,-0.536804322764874,0.0702504992483121,0.855278071508512,-0.0849292908142389,-1.01519795920855,-0.071482047228178,-0.550687096129598,0.372920586295825,0.0602110000397273,12.5,0.0
84869,60498,-0.54255097479525,1.8525998258058,-0.443377009138976,0.674461845784003,0.405163313176042,-0.491593700033941,-1.90731964334958,-5.49010180936565,-0.919129174533793,-2.07239946655414,0.0020580822596249,1.05686242698272,0.670781754855595,-0.75007413849437,0.209750328826753,1.10975211181528,0.796006713296422,0.434590750689752,-1.77125720522601,1.15971533380317,-2.50686902346357,0.803105930570453,-0.354237559563116,0.274174600870431,0.396888346820172,-0.538950126942553,0.152064264589723,0.387392848298818,1.0,0.0
42585,41162,-1.05234122734603,-0.125860392747741,2.68541003322724,-1.55218039858342,-1.1524831632833,0.937935249608115,-0.749185007595396,0.560282288554272,0.460261168793239,-0.0619673869459174,-1.66960717961038,-0.830379481731829,-0.682944340619549,-1.52561096825138,-1.57004903419536,0.570710462679992,0.795386842475356,-1.50200751628128,0.265169917739442,0.258804655748252,0.0970152310496547,0.7341275746322,-0.397153448293737,-0.389722521156218,0.581106665832712,-0.0444580466388826,0.47137593399273,0.182687464544147,30.0,0.0
75274,55980,0.698428212871334,-0.931694409872178,0.133328606061653,0.783961179042749,-0.73079257216595,-0.126756124777427,0.118855032320365,0.0268320956619985,0.378763425485227,-0.138350587848023,0.593730607714165,0.547316138738855,-0.992113915172624,0.342482452390496,-0.715876535290457,0.125428211349132,-0.271045768675188,0.0355790850089954,0.587351069788589,0.388006737826088,-0.0754650560468754,-0.72867293809448,-0.23929723981526,0.0360777967261682,0.279431263711246,0.326168064820137,-0.0893918912980595,0.0433844374423156,273.42,0.0
53181,45850,-1.52639096534202,-1.158162364508,-0.204834305926497,-1.28411370826865,2.16737936750389,3.5416568902068,-0.634903898744443,0.776629530395766,-0.651008945193707,0.623221725898212,-0.916150421858616,-0.351482397271747,0.23340087269687,-0.386969880093299,-0.0906359577408594,-0.917827998977977,-0.905052652305024,1.9130891504601,-1.22710442197968,-0.912001490993391,-0.251479105345535,-0.0066361356571529,-0.225217459552123,1.01580257442135,-0.438993220778126,-0.50426676305326,-0.0510023952128033,0.449742314360522,145.41,0.0
68712,53109,-0.417251077700646,1.84539680697626,1.31410804748865,4.48172654637027,-0.0838104969615902,0.177400182032902,0.439515101762758,0.326812628855096,-2.53196039104903,1.18137166193248,-0.661129438774162,-0.092115455796027,1.16869331328134,0.51313277793346,0.97874799422217,0.0503379308384308,0.214177090228844,0.0745841123875003,0.87201878250167,0.194690427832773,0.218727104133035,0.503414197376636,0.0551680434230961,0.409065559668058,-0.550413249223069,0.277339983090533,0.0583274973978887,0.124407362157064,42.68,0.0
64190,51069,-0.238352789686488,1.26874535486396,-0.547888347336516,0.825508850917473,0.330508874433466,-0.546201067971265,1.03939671472449,0.0994386842703809,-0.89385206679256,-0.136336228935471,-1.1807274980604,0.605912404462806,1.66465240036172,0.476570081530919,0.531634728608721,-0.241935107788248,-0.373011586445181,0.0432564486758098,0.662219523411224,0.246301687656815,0.188918692841746,0.559945275105589,0.150203661919077,-0.423334718236323,-0.490716264985131,-0.368127696491541,0.292964573751676,0.169253043625831,89.99,0.0
38266,39319,-5.75461010159638,-3.21264688537213,-0.994315714575989,-3.80441458356227,0.67935382910815,-0.367162414107007,-1.31603009324491,-2.24923707913142,1.60063874984302,-0.326404026186365,0.0824150528490121,1.70350830507535,1.31309895949542,-0.388988916970843,-0.0211317323816048,-1.29818261198615,-0.655202539210052,1.63571000481199,-0.482332603851937,-3.16414975398875,1.23686943038947,-0.809783831237371,0.106231617700968,-1.24654609247328,0.556763615430396,-0.932779626172665,0.440104060112037,0.974879844579374,89.99,0.0
